var,skew,kur,class
1404.7265566552667,-1.3066546176696565,-0.01618426530725318,yes
48816.70144685519,60.797525974095514,1.5926322050795603,yes
1378.6284406642067,-1.0752274702942717,-0.13910675571942793,yes
1366.4407330254369,-1.3538035196974705,-0.008271954944250575,yes
1290.4189061770617,-1.1590620011525359,-0.05475412855393979,yes
1330.7549974195758,-1.3139309587023602,-0.038030274122923445,yes
1230.530668210007,-1.384508805057953,-0.04394610816745978,yes
1280.2337538110942,-1.3206989555123052,-0.0344431339234703,yes
1254.6047549154873,-1.3112033885080805,-0.021148082925853462,yes
1286.7982370134414,-1.278407845916755,0.007700838815932778,yes
1221.8325871710292,-1.410804372866619,0.007937931395423802,yes
1326.442337014644,-1.0661183612663334,0.037832178442444186,yes
1315.4104074384322,-1.4105903540532654,-0.025933590897757684,yes
1392.2253012638769,-1.3730082041725276,-0.05154939230298252,yes
1423.0062504458224,-1.0006966814275446,0.042175089737224836,yes
1313.8250261041471,-1.3626498851265427,-0.037534467305061964,yes
1307.8423599082053,-1.3058186607719324,-0.019320744735662254,yes
1377.390571509482,-1.3500023655437159,-0.03164696978520715,yes
1334.0592121460681,-1.2769413267974123,-0.03024653701294511,yes
1456.4629383340566,-0.6901224879706933,-0.2023251757143536,yes
2912.8650716473294,0.7759299904955737,-0.11358757648187218,yes
39331.40914173848,2.356701636976533,-0.4196651019268638,yes
18041.609694222134,24.916790994299642,-2.607348804074609,yes
17000.183622642842,7.728179975342963,-0.8046810046591933,yes
14994.392351005637,1.3543460543752461,0.19715608472388954,yes
1958.2631672861971,0.04546927062792294,0.18896327643649483,yes
3594.816418787182,1.2658640712945095,0.3643457719482051,yes
3407.45038683217,2.6337037162443657,-0.7060714500622611,yes
25110.444554237045,5.9529012305245885,-0.7699423493882108,yes
2983.2626087732915,1.8567071709436496,0.2484183281090101,yes
66541.50505577776,6.7481040583261915,-1.3123675029109207,yes
113326.2327933899,18.517458150492807,-2.624199356747547,yes
2773.609180172306,4.121758536360867,-1.178322191065102,yes
1200.8134797028931,-0.031153850214772127,-0.15511319609145335,yes
6130.7252499060705,3.1544544000365784,0.5299327696559648,yes
19143.21784330315,40.75573555444778,-4.438349965842619,yes
1112665.5625038578,12.216063115052226,-2.5494766684154384,yes
39285.93530687042,-1.134504679671188,-0.19940962264556186,yes
6478060.752609558,1.1931290597982995,-0.5561150147172788,yes
22081918.946657486,-1.1390929731257362,0.8607831185036021,yes
22546031.61556371,-1.0239405791581215,0.941333347955552,yes
17633758.735740077,-0.7440200776328254,0.9745096916009486,yes
21849147.5339469,-1.0753769399118387,0.8869776909222027,yes
26765669.381149843,-1.8795699264905519,-0.1938445255186175,yes
26289748.38698595,-1.8266854140246174,-0.26251803150265957,yes
22445032.538036667,-1.664572516133164,-0.3476458197083851,yes
21084463.256388605,-1.6900765542401375,-0.1452721935618588,yes
22997423.367383324,-1.5875926477087177,-0.48272880419847913,yes
15443946.285564905,1.2212345277171073,1.7600510241066412,yes
18477192.283239827,-0.7139721512204309,1.023055816258505,yes
27824550.86275736,-1.8087989373875026,-0.4045300020431949,yes
9406061.917359758,1.1567184679370337,-1.572469064800918,yes
10542793.105521023,-0.9593982981411169,0.20815293420699582,yes
9821993.239356373,-0.47302051649803545,0.8404476448097756,yes
13564591.697937591,-1.1289524661263004,-0.39368033203742664,yes
11757273.875066856,-1.1017504024762381,0.012303291520563317,yes
6999377.4565142505,-0.9168579237135748,-0.038086745244793004,yes
9220073.35029469,-0.9423521687179779,-0.019878211123788677,yes
19324189.09458077,-1.5906038878340265,0.08939559162285292,yes
22757954.890418313,-1.430351709802426,0.6332066350853918,yes
20120549.63571388,-1.5082938997229418,-0.42381091781099556,yes
23939227.47165832,-1.7446442280964338,0.29740008882722363,yes
8.271806125530277e-25,-2.0,-1.0,yes
7038579.7411263455,1.8589584177042218,-1.3257746105066062,yes
503713.18455972674,-1.02847775000456,0.36574529078322915,yes
46117.15075735592,-1.0791098610271666,0.3989469841198768,yes
2252.450559258241,0.3916017311339064,0.34298602190245486,yes
1451.4317100662024,-0.038330882432047186,0.5421395730984019,yes
3000.031423333682,-0.5342634423695478,-0.258505343329561,yes
4420.367847538603,-0.367328134239834,-0.3589903012442277,yes
2668.5790276424614,-0.3220287726051274,0.2526772086643799,yes
3103.925157900211,0.4874023139945822,-0.4148840669272632,yes
2502.83297784644,-0.9162411815988434,0.2887131984833636,yes
3129.392626293692,-1.3146611998457391,0.32387315025118246,yes
2841.318147747611,-1.241952099869398,-0.2443478041139879,yes
1131.8444710140939,-0.714268211457529,0.0911986885924754,yes
2457.0388989593375,20.055180225145985,-3.352236813323005,yes
303.74254556538034,-1.1777065364839898,-0.4478928453172041,yes
3697.85932814213,15.377109988669137,-2.8934172916151173,yes
568.3578397861718,0.762694305204938,-0.00760891596120856,yes
457.2123886832213,0.8830088054297787,0.5497078574909877,yes
1438.1712265456597,19.673048904418216,-3.1664314315437614,yes
820.9283745921671,-0.8044586431987737,0.7313175681291714,yes
873.1400058086551,1.6012071260904888,-0.5627829311563783,yes
683.6495377328101,0.2528230217338976,0.21457002561916894,yes
447.14818856394345,-0.351862872508367,-0.2833831548131402,yes
579.8945295431332,0.24142895114977625,0.42449070784290927,yes
2147.4126289446767,1.3959251428881334,-0.8091855357113668,yes
808.279604428079,1.4690611049612112,-1.00418074707193,yes
817.4192302786491,4.438043177521382,-0.6539500307583808,yes
978.9567699558397,-0.4318829475556778,0.5844773600077172,yes
1095.768662191532,9.434456146887088,-1.945734219092773,yes
512.8629488814381,-0.1279319372374581,0.5938914873212116,yes
577.6486149397093,10.726063457545292,-2.454182554946669,yes
2251.6917129918315,38.732034071579875,-5.200528739278047,yes
952.6254562835991,21.46248184685033,-2.679550294338021,yes
977.7866310351131,26.36754169801569,-3.9553274111122456,yes
1129.445456788604,21.381732049737515,-3.6826861968149194,yes
434.62999623587393,-0.5889737072982708,-0.05226236470073253,yes
532.1532706062967,2.249153593119358,0.7844424294699973,yes
571.9471240184794,0.06834544339314341,0.02332338617324171,yes
1120.4829148718986,2.144536291111283,1.2865338548701635,yes
1523.180824307133,7.941038466438448,-1.2421771070931134,yes
494.79091794376586,2.6145143276001512,-0.8285625670051847,yes
1140.590511706741,1.0122746634867346,-0.05543479055162219,yes
793.7668362207835,0.10906864254205173,0.16814056069824176,yes
1510.6577617341318,1.7875624242397414,-0.3892752341059063,yes
609.4168202622448,-0.6355433723436308,0.02928219725329652,yes
1599.214121560471,0.1393972659768048,0.15603187017440365,yes
545.524067609231,5.533594891404469,-1.2312321247607647,yes
357.8779602637985,-0.47888549446145934,0.09167308020949788,yes
1295.8555928003814,16.017583943405317,-2.8694852085297193,yes
257.3524793179363,-0.019822873198070745,0.16064634538056022,yes
250.4580167323545,-0.7498233773429104,0.4186742536207001,yes
214.97012532297967,0.4297955545123733,-0.978489284652581,yes
2083.455964257932,27.938432055696595,-4.477389156352662,yes
450.3770148717881,-0.5025133191121265,0.017728260334310016,yes
268.4336427050393,-0.5445535432003457,0.3388574111702727,yes
1263.11957814582,17.205778318204402,-3.2200989329813563,yes
292.3190136129485,-0.8650754972768988,-0.36490527533981204,yes
2058.6071801380485,33.206053354802755,-4.715593686236804,yes
326.8450299398,0.549958035651799,-0.4400296777381477,yes
721.9009005995648,-0.31391822283394744,0.15839442775288634,yes
476.9707904087518,0.2793435395155548,-0.021114566636793085,yes
569.5800188245079,12.272087689424849,-2.4910600088234602,yes
1161.7084267997259,0.40293526707802174,0.30586675177628714,yes
1907.053513147092,7.040948937153399,-1.2532764856243903,yes
732.3314907571112,1.4457288799844914,0.5835672692329895,yes
519.208608929238,-0.5807282108195713,0.11393590777239865,yes
664.9990500954223,-0.7728964769228188,0.3322223260071749,yes
894.966862748096,-0.22358549860659904,-0.4415179316911832,yes
866.9010537584677,0.325062658229895,-0.1442974912787652,yes
841.0138332122615,5.488169126493055,0.8321423718066209,yes
206.27773805394907,-0.12459898278081827,0.6922086438183085,yes
537.0384573056967,-0.5764588127269716,0.26379222200802954,yes
1313.6316092088985,25.933607702565663,-3.7023177340542612,yes
435.1534335197522,-0.44044702219328435,-0.1416920673167935,yes
1679.4199343115092,-0.4311765669955312,-0.4814540228454865,yes
1985.2761627600312,0.31799293084274316,-0.383066071562797,yes
779.1279033831033,-0.03378888348810216,-0.2722451556941519,yes
1591.459721168558,0.595227559703297,0.10310233496415307,yes
1551.6750841460337,0.8164590915774386,-0.8031339329790547,yes
1252.3570061749178,0.331066505513816,-0.26206666257387,yes
1051.6151463675756,0.18386939961891624,-0.6187383034487407,yes
905.1185752144673,5.402071916762944,-1.1428518387039157,yes
958.300666163771,4.894482166211157,-1.1530474710720144,yes
311.1000615736342,-0.5089811668429509,-0.0440099366434677,yes
3652.034182969807,22.721615972932085,-3.6262435502824255,yes
983.4708761977826,-0.5046218751736076,-0.08930981757483682,yes
769.7813066456893,-1.1008728683562248,0.07422526494261515,yes
200.0758860619984,0.9415156816331263,0.3897742388728938,yes
3154.62069664856,38.26182537819182,-4.951681159025138,yes
426.43748950559166,0.7565547464809734,-0.6035978483979166,yes
569.6781109906424,5.52800937643023,-1.707571794965967,yes
530.6328725716864,-0.4365421926974684,-0.020177804873603617,yes
548.5513724763674,3.094368478411983,-1.1812396280947501,yes
567.8746510060125,5.3363508268288005,-1.1930525051492193,yes
941.7161230141313,3.736567794142351,-0.9763641357109234,yes
1152.7923260556586,-0.08433148944782065,0.11840016961453306,yes
945.6060993805969,1.1698507396031532,-0.31374717931213697,yes
678.5756459143272,1.2530768233699812,0.3617891350925314,yes
558.044903930997,-0.30787482825153667,-0.3779856149322323,yes
378.37293848201637,-0.14833493923945307,0.3348245926050166,yes
173.29212740447522,0.45350073881919073,-0.6881493600066649,yes
2427.850034212336,25.807679454808813,-4.2266788706752685,yes
253.4409084853457,-0.5386386524709859,-0.4934360553450546,yes
731.1676004605821,5.694042534364968,-1.58208253344469,yes
487.3350402443333,5.086606728856667,-1.0566453549444188,yes
1081.9401941511546,3.1620929342429145,-1.3133775975292916,yes
458.6616180106096,0.7630202720901531,0.09753669175915004,yes
1033.079850146024,1.7274169376492576,-0.20123500014271292,yes
834.1598399615361,1.5623039418349558,0.35755375465440914,yes
876.4464959074287,0.2688649491998034,-0.12273316576363218,yes
2082.803153671512,1.219188691496642,0.4462165823521631,yes
1517.5704119209397,0.7891424845324955,-0.15284384921332284,yes
1654.6774203712196,2.4796279078765204,-0.741171020415522,yes
838.7333954833914,0.6735263216546774,-0.11093842525669555,yes
1253.595038069804,4.95891830553566,-1.4264803540582833,yes
697.2320075745442,0.7184493561562619,-0.5563839490979607,yes
490.11404292219675,-1.0561112939832227,0.21508415443616907,yes
1962.2644600586746,35.66713125786417,-4.988818590037391,yes
755.1472752341263,4.015552826848741,0.23824984162845422,yes
53.411569953728595,-0.7782795143051247,-0.17658272098776692,yes
870.2452077396588,23.097492812539564,-4.087116128108863,yes
689.9175946434941,10.16524384371269,-2.5059117782661917,yes
802.0738086568391,2.8497780609845877,-0.7903923855064471,yes
754.8185354098102,3.0648593991679265,-0.32980881125357736,yes
748.4482648636578,1.4138495902008321,-1.0002485964879395,yes
788.9957423343462,0.0756990088471019,-0.26979758421169864,yes
1236.8032976493694,1.0527807842522936,0.9505906990208325,yes
1160.69808419463,2.7881209982329187,-0.5182254006104511,yes
1302.570098084473,-0.008715476878649486,0.056554888521584815,yes
914.1104163401561,8.020285552294618,-1.8737261145135218,yes
704.6648671517953,0.9454238367664178,-0.6259594263523612,yes
653.9027681046226,-0.5133470250110341,0.39884830106388147,yes
978.7225928437146,0.207779923829579,-0.6126654611965672,yes
351.41846112391744,0.7683272071013518,-0.7724965102198422,yes
1328.0369548141455,17.979199143132192,-3.629819641636111,yes
771.709052273908,-0.8668813863382243,-0.2896912429310651,yes
556.0712617330421,0.9387045168486368,0.8484933993266136,yes
552.2129274358869,-0.035239379526311065,0.8196562692738704,yes
1872.6496548818254,26.079128152603623,-4.121150559280911,yes
588.3774830387852,1.5060123694112741,-0.6132330551315377,yes
542.054355108649,-0.45188777947418934,-0.4508188580073431,yes
1764.190815749063,2.77209857430842,-1.274400114111188,yes
954.7262630455812,0.2985974989538156,0.3376725963492395,yes
1256.828213939492,3.414424977225896,-0.6359556208781081,yes
611.7729765886205,1.4856822961655523,-0.8232923771315306,yes
704.3946655187724,0.9214038002993186,-0.018812604952808117,yes
492.67336731217205,1.3656775077857377,0.005792089592538754,yes
614.7205755107304,-0.5794663851508393,0.04759138951272372,yes
1962.526944134653,7.996374665861662,-2.258073348948354,yes
2561.8819882944576,22.806559711333446,-3.564375577122411,yes
417.37765972648856,0.5145529342842536,0.31820196045170557,yes
1582.7847765694116,25.321443536057885,-4.1778457089327565,yes
398.73462182965926,0.38348664307765823,0.40377734664543274,yes
750.5456211925089,-0.5165967327639471,-0.002470066607087155,yes
1715.3355427444428,2.119964312269623,-1.2012376584156945,yes
1203.0353275565872,0.47193561452922594,0.4914187809041313,yes
826.5705712851343,2.58696908695259,-0.8501703861971405,yes
1133.828718232321,-0.28441770998417804,-0.12510989868760813,yes
1558.562131589359,2.3245010885732444,-0.7591533173125318,yes
829.9130918847591,2.2049061479456498,-0.6516564938587613,yes
649.6614297500047,0.47319648689315885,-0.27991524768816267,yes
800.2892384908242,-0.17328684904769176,0.328350286762117,yes
1596.4126017950964,-0.16704539557036968,0.7512149030494839,yes
1014.6630936870911,30.15396196076304,-3.8311231307056763,yes
270.9360904764969,-0.6569164554133184,-0.7654088954143808,yes
581.1188037008684,5.103790730375014,-1.4241061751986528,yes
1096.338801630302,3.9642523495027966,-0.5869356037210546,yes
595.7175738898754,1.0774745502513596,-0.5507594897385167,yes
620.8247261692175,1.5207997138280378,-0.48403548829427145,yes
702.0185019767687,8.155733334331924,-1.8321221091173359,yes
1008.4252782551957,0.4551246627518073,0.7997984135269467,yes
1957.5705601096822,1.8877856873203953,0.5975421158895592,yes
1197.3817053083076,1.7163913431874347,-0.7860126064229925,yes
909.0684882270505,0.19353923334261713,-0.3963049151342892,yes
679.6723971379688,-0.4435238630762348,-0.3076639865913285,yes
567.5553740308642,-0.2505484618604017,0.6685285843293635,yes
418.8620345216197,-0.7343357663725092,-0.012299219187701245,yes
1393.6378367427221,16.11552132004156,-3.21339765306737,yes
784.345197474881,1.9032139488156945,-0.6735379447147479,yes
538.7485134076833,-0.7083122994759194,0.6171609645156115,yes
195.3931532489023,-0.4981487738994006,0.06097464902947045,yes
273.72702914141206,0.5699144649066405,0.10175961964788705,yes
1036.3983454284532,15.10525428346979,-2.682523263634284,yes
147.53996325226908,0.027255684586257267,-0.05718340419982981,yes
1347.691184042319,4.012582849242067,-1.5651154869134083,yes
241.15049813634462,1.1426763304892358,-0.8181751319608789,yes
1259.684803523169,21.58322092629123,-3.175513722340211,yes
365.8387617384209,1.315810096296489,1.0215678489736923,yes
1619.9424512301011,12.749230768839302,-2.105657200086324,yes
1007.6686565314619,1.8493470864002894,-0.4038699092536191,yes
1870.7331964157113,-0.4400742025499631,0.09334524794830755,yes
696.328361007154,1.6842543163182375,0.7966574656373708,yes
546.9329224267385,0.2760081276940176,0.07127601175096368,yes
1355.8420109243143,1.4201804028161353,-0.062224958841558334,yes
1304.8752026941143,0.7989302297275924,0.327233873719669,yes
1259.7412803390857,-0.2627761404983371,-0.6577019258428228,yes
714.5748686189951,0.17846017378536638,-0.5391350844415063,yes
865.3451535946065,3.3704904310447157,1.2711902384815201,yes
2094.877096540479,1.1661125815882052,0.48824198005989516,yes
1021.7320854850038,4.131947072697489,-0.7852963343264802,yes
516.9197663758181,-0.05920095205481779,0.6485987303382429,yes
160.71353113964153,1.994334974219072,0.11766450307880905,yes
2095.6100970210136,11.429310252361997,-2.2203439733042227,yes
595.272120324435,-0.7079365539760123,0.24743474396389528,yes
691.702190437881,0.1676523154725289,-0.6150182884683255,yes
619.7854717706925,-0.4003396815677469,0.027758164227925767,yes
799.7448008919087,0.6261580993908296,0.6923410386678513,yes
2230.4549698170435,2.441318028507994,-1.3421364284442936,yes
1279.7415745980884,1.3651773789770258,0.7253343240151698,yes
657.041082264448,0.4935272996169622,-0.2731387315314473,yes
1102.0024514062093,0.9776201114765066,0.49669762786788035,yes
717.2520267099446,1.232631780296252,-0.2603648368309909,yes
2848.052444969007,0.711938342167,-0.5621251506732103,yes
607.448401980753,0.057390116403425395,-0.25246603818144797,yes
727.6078200370933,1.2313079061679284,0.1571196048551379,yes
735.1037002078749,4.4368375779551945,-1.52320849677909,yes
2815.643451329289,38.10417612912644,-5.251696697053066,yes
466.655430536739,0.8248322580666048,-0.003256575473485001,yes
281.3788899903948,0.309344645499674,0.21072283921293555,yes
1740.7893960653753,32.84972941246182,-2.489229646587386,yes
465.2213364714893,1.6144118420251496,-0.672696146945522,yes
585.3886271365238,-0.5361298855168819,0.18333789046461466,yes
1041.8721688440091,-0.4284746045295913,-0.33688119471199335,yes
606.5462935428136,0.33166950406114726,-0.3388783133656937,yes
811.0891381853326,2.722775698046794,-0.801842805466095,yes
351.75093286631505,0.007387614951440469,0.4432104037761901,yes
1200.4610930070062,0.6557360399734073,0.027703155441706998,yes
1408.2585512251298,3.790469521684355,-0.9927170033636344,yes
1221.4509841312279,3.934279298016639,-0.9843134402264422,yes
954.9603991523115,8.98654797760314,-1.783008217666405,yes
639.528872355897,1.4853283428903046,-1.0777578725637318,yes
1123.7956980173813,1.1297839321810716,0.8509465757790405,yes
802.556903039162,-0.2053033460966418,0.4324619144531666,yes
1971.2764207376877,27.383255210218998,-3.984645572543787,yes
236.42300152754842,-0.4795604596555125,0.3549565841741049,yes
289.5880525995455,0.06814916845709362,-0.15406369244963866,yes
1264.2897354335464,2.245934849917438,-0.72731905446713,yes
895.6544822163085,15.455423755531644,-2.999117880150425,yes
873.789538099175,0.28917599252026127,0.2696054653071479,yes
1016.3452242608256,-0.4267434064968003,-0.14182197723309603,yes
883.1156851044071,0.9005311634638806,0.106065743849017,yes
1678.786415909143,9.669257835133658,-1.8259304219665562,yes
1896.17922240474,0.3315829397732504,-0.12340197487871712,yes
913.3392206156277,-0.2695761731464126,-0.3984393918823726,yes
842.1723381335847,0.26124704872508353,-0.4250367425967206,yes
774.2465908392487,0.30830273786188966,0.8616352355747214,yes
205.81806287782697,0.3884435779672577,-0.22463980693612573,yes
2002.9576262805667,37.20328658638152,-5.1413279635286475,yes
664.5766163607215,0.21651082382849252,-0.805838295320634,yes
762.0446526198671,4.693566383624398,-1.331521347242137,yes
558.1106970872224,-0.5472430028773796,-0.1988968051901932,yes
556.3377711719598,0.539165272727713,-0.09475788313731649,yes
1247.1810134858029,2.0107449841685554,-0.828756781019702,yes
1017.6050496688582,1.6545813895634929,-0.31044969881772827,yes
579.9679979695898,-0.3770481909102492,0.1944399679629668,yes
1596.1948601578415,0.2630805158206395,-0.054434281226607005,yes
983.3237761775687,0.613446730043576,-0.2573812351637733,yes
590.942140265804,0.4607158057506422,0.06977255328484024,yes
507.2572504071083,-0.622287148872354,0.015114712159203958,yes
1226.5033985198174,5.864420210233529,-1.1909694766298655,yes
746.9158646353683,4.564969932155932,-1.4403100847765289,yes
859.818818499399,1.5730491767814234,0.9701005003218109,yes
1340.382929181886,15.126328746237686,-1.3996725981803608,yes
976.0986392527354,3.2630596747091216,-1.0529281167378113,yes
1024.7840593686087,6.181672811829884,-1.3637446006076195,yes
819.860496292257,1.1969563492026367,-0.6970567023043232,yes
1221.152082138844,0.09124582234580814,-0.5749116652815639,yes
1429.064852653291,0.6888928536969048,-0.20369458093471057,yes
1308.8735618722933,0.2990608928975358,-0.18314728965687382,yes
1111.1028346666565,9.988254274162225,-1.6245670600152537,yes
1578.1624775928472,2.902379060403021,-0.9775732959094093,yes
1053.0205208521854,0.6273901680748115,-0.5425133212367019,yes
1263.6913347348534,0.7314305941883417,-0.4306404810816937,yes
830.7241123905917,0.019723206835710716,-0.20031266639149503,yes
424.46476950188406,0.2620794598142777,-0.7291090757521894,yes
240.54931804072407,0.27167649530626914,0.22263107168565785,yes
2051.780262407909,45.045584625222965,-5.967924367624299,yes
1072.3693606927789,6.182692476986217,-1.5719968380652247,yes
614.4518453733915,-0.25846900844070575,-0.5267211012691605,yes
398.33440105912405,0.5685491598859302,0.5017746099303303,yes
2002.733061943585,48.47176865218722,-5.9144873595728145,yes
1274.4893849151929,2.771431613262343,-1.0250527352932646,yes
636.1357489631846,0.21592551494670031,-0.20355176994157145,yes
587.3827092424515,2.243614929275978,0.8609887315896672,yes
1476.503344412128,11.227530896966336,-2.36780706291261,yes
919.1586161429943,3.266828136926045,-1.4506181215574523,yes
608.4099135675356,0.911545249247518,-0.3839548883869247,yes
1197.5649092973717,0.9379888930975544,0.48407076471087057,yes
2763.8743691294303,2.251759136409701,-1.0624173194014277,yes
996.4380647865619,6.7929742542177305,-0.7933422674227656,yes
636.7457964754669,0.3297752718854059,0.24401948279833444,yes
691.0730002403812,0.344978530963195,-0.22565964297558622,yes
2238.1610726879176,8.41227695059796,-2.29309497422,yes
294.9267089919625,-0.9295333787348143,-0.06789180099662885,yes
312.5294549683463,-0.8200064129134281,0.0875033813945649,yes
2354.0877528440947,37.09170105937945,-5.337954122176826,yes
444.0534494705038,1.075162485334662,-0.44080892763921925,yes
385.05115441870146,0.11656519289925482,-0.022122520452429514,yes
315.2678396667965,-0.22480982331722243,-0.4623483640999797,yes
808.1275577049571,-0.3963321729586933,-0.04287531639061028,yes
608.1220932831413,0.1508776598569792,-0.1539011737278567,yes
515.1884741777731,0.3682519897836083,0.052717335266779485,yes
1157.8833051639363,0.582781147359674,-0.08749563992134826,yes
876.8401686289551,2.7793299454853617,-1.408276494298238,yes
704.600342172837,-0.09146222729029319,-0.32784183000337447,yes
1889.1578019906642,1.8424407292468699,0.7568411118739745,yes
2440.467070899254,9.52481815367164,-2.440262366263344,yes
861.8152549984211,2.4260725895812136,0.863521829546164,yes
2253.9431334238084,1.7452901296622612,-0.9871808093722823,yes
2082.4675518506315,35.43031144274805,-4.781017338679836,yes
609.4615383540153,1.4951601634864877,0.01685387690384491,yes
382.4333541998046,-0.1463700243225028,-0.13691746588803183,yes
997.7019847541378,1.0423509347798916,0.4987871964005457,yes
305.62241953067206,0.3774944142457666,0.43919181551301717,yes
1780.2347271130075,7.038336460761954,-1.710299571129729,yes
812.7632983354204,0.09603264984986204,-0.19485380253575094,yes
1034.7036125299987,0.019379525107408035,-0.3515695062326281,yes
636.9833667840259,0.9201113802782519,-0.29805281184523447,yes
3622.7155100922205,6.780414487336346,-2.131235725920996,yes
1199.9541296405564,1.1275460306371246,-0.4417468868565891,yes
1038.171203001391,1.9253354180175979,-0.5946765097430333,yes
1171.3630099330676,0.14959213967203322,-0.3978005815506329,yes
1092.4715755695315,0.20869990498946178,0.13821706276129858,yes
785.892389545126,0.8205577604056775,-0.7682511264898491,yes
419.99550095078035,-0.8544079210436295,0.09561082408256573,yes
1476.5185424637775,16.91217001370613,-3.423878815669219,yes
590.7306754439558,2.4281120889189687,-0.836809616854913,yes
1542.329645383888,0.6015447724936824,1.2463885343520524,yes
2292.251707786473,5.822909152255614,-1.9360599061961368,yes
476.97344038240163,3.158334732399825,1.248188368442485,yes
1369.2980504548746,-0.01941797810031609,-0.2592354002461033,yes
1980.499919279409,2.1222412558697092,1.1571326312425083,yes
1283.2201028314487,0.91317777140025,0.10106547913177251,yes
702.3899664326643,-0.4659183663001625,-0.008746143812374037,yes
240.16336629335842,-0.5422897687654755,0.09632888712047417,yes
1772.0411384382933,17.34669417684251,-2.8360863905630356,yes
627.017977706713,0.9383547197600466,-0.4933364634830771,yes
892.0519314573103,-0.3929696972975014,-0.03749027737231146,yes
387605.187912891,-1.4385372025610172,-0.5148234185249694,yes
59582.929336183406,-1.1546895646905584,-0.40836333855235385,yes
42111.594223407075,-0.8440360748655702,0.3381687072540024,yes
8112.368065146924,-1.0698970124513303,0.08232449066357861,yes
949.7500430879343,0.5560919729079923,-0.2037787619400194,yes
1995.3195663098281,2.7480254654534617,-1.1429454237731802,yes
1747.2538692450942,0.5443482246747786,0.6235259574177135,yes
1797.321912685603,0.2703000135393343,-0.35667288542781644,yes
1486.5581850500046,1.8681505484173515,-0.057010103915375275,yes
1381.445184963882,0.5910419126276292,-0.5155010574769735,yes
2769.4602474752464,41.46178877610762,-5.462323958274614,yes
553.9155923154306,0.8331653516661892,-0.6081567414179999,yes
440.50310327783427,0.795236132821628,0.8061107398479233,yes
601.1947482150513,0.03783936723165171,0.11829640191688608,yes
195.53000918174632,0.2340760204970147,-0.6941357017863021,yes
657.0495567127414,0.43202586659895603,-0.5514245141474974,yes
616.0651342960683,1.782643264670936,0.3692158179162568,yes
792.0276573184399,2.810386356318303,-0.6700143231915872,yes
846.1871285152389,-0.018012433222777346,-0.142985132949898,yes
1011.2548346051008,-0.21279061207365624,-0.16911839516803295,yes
1967.4956840248342,2.5296379824022486,-1.030500165628523,yes
948.0278921029903,1.8497926722865277,-0.7009486803736447,yes
848.9610033830338,2.5335741415157313,-0.8871440878465371,yes
769.2357708710399,7.20000155098,-1.5180593504971123,yes
874.1983238715842,1.3611332555415192,-0.5679731671578823,yes
681.912405255959,0.5784530163763262,-0.5026492830111083,yes
1761.958909186555,4.1445559640990535,-1.4428740829305973,yes
923.8065913310413,1.7687869847088518,1.2948157455690388,yes
669.3773554391623,-0.6587166147470072,-0.18858920531742113,yes
309.00122435202934,0.20809027252176104,0.595286056000821,yes
173.07207024382325,0.773909747373958,-0.5798124581012082,yes
2164.1446808870623,51.08233638591833,-6.558349238605358,yes
1077.0781507258187,0.4109864429317338,0.8247798799127128,yes
391.5212726744606,0.5027228766593494,0.01688204266753594,yes
2970.904867565754,18.607890672465558,-3.7593494457841663,yes
478.68615371941,11.85779647366807,-2.1199057677976487,yes
2160.4396328719467,18.93670925457708,-3.035174503229824,yes
1222.7222158732939,30.58353430682024,-4.170173304768296,yes
921.3952827484342,1.1280727581072503,-0.5007272961336792,yes
575.9943018279255,-0.43105220491008867,0.0935320614690476,yes
950.633958798973,-0.1634484201981139,-0.09905405243384999,yes
2143.9225675168427,0.20330570917526858,0.17596412251120014,yes
1126.3589042514136,3.8351862435161,-1.2057202594694425,yes
870.7458836122137,0.015431070083020249,0.09828999998743015,yes
1751.6211005693558,3.1261500089594163,-1.2009306516243763,yes
1607.269433209122,0.880533024794282,-0.7493493703847368,yes
679.6732770454024,-0.13731807435783994,-0.66160924681371,yes
1529.1337402347467,23.182975848283323,-3.537116031167523,yes
505.55398667794225,-0.4805583342646229,-0.3180423636752673,yes
415.22260410838294,0.4646289779750097,-0.40755590322599733,yes
1717.5915980674702,0.378170591084404,0.7603229894419661,yes
440.3619353714256,-0.46302253187507203,-0.8139054694624964,yes
712.714271033594,39.78116591912664,-5.472864434815265,yes
690.2591969205046,15.760137004706564,-2.697861220827311,yes
778.6717901235296,-0.07911579364525867,-0.016282596739321996,yes
1241.6830900036334,-0.6419429055548584,-0.022026147112321003,yes
1338.349686496625,0.6663197042042688,0.16194875367397626,yes
1250.5284017675217,3.6918818253284185,0.30962913195692293,yes
1380.6910137396371,0.22632178716853968,-0.512555088423727,yes
1588.7999472293768,0.22949347686339427,0.4225572185745202,yes
1281.3155286685028,1.4553944230315423,-0.8703141891834123,yes
1910.1919225590325,3.0366392356266845,-0.9853488902508641,yes
2229.1032282533542,5.470415224041275,-0.8414683470901837,yes
543.3757864240856,-0.6121505035585031,0.35812335459136097,yes
2560.3326784664187,40.96803146367518,-5.740988314854475,yes
470.0026821338081,0.022706137562882756,-0.6262800903245238,yes
535.1674238472763,0.7772430138834499,1.0941330642917795,yes
306.7569990854503,0.4444187441772294,0.6872630555570008,yes
956.1919086265608,-0.6629273659736357,-0.16546030739841575,yes
1847.8155545375967,16.264016933054034,-2.9463976731622337,yes
